year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating
2015,The Girl in the Spider's Web,"['David Lagercrantz', 'Stieg Larsson', 'George Goulding']",Mystery & Thriller,0,5,22,87,134,43,3.6460481099656357
2015,In the Unlikely Event,['Judy Blume'],Historical Fiction,0,5,23,84,135,50,3.68013468013468
2015,At the Water's Edge,['Sara Gruen'],Historical Fiction,0,6,35,94,110,51,3.5574324324324325
2015,A God in Ruins,"['Kate Atkinson', 'Khánh Vân']",Historical Fiction,0,1,14,56,114,109,4.074829931972789
2015,The Bookseller,['Cynthia Swanson'],Historical Fiction,0,5,20,77,115,80,3.824915824915825
2015,The Lake House,['Kate Morton'],Historical Fiction,0,0,8,42,104,145,4.290969899665551
2015,Girl Waits with Gun,['Amy  Stewart'],Historical Fiction,0,3,9,68,144,73,3.925925925925926
2015,The Nightingale,['Kristin Hannah'],Historical Fiction,1,0,3,5,45,245,4.785234899328859
2015,The Gilded Hour,['Sara Donati'],Historical Fiction,0,5,9,23,128,131,4.253378378378378
2015,The Nightingale,['Kristin Hannah'],Historical Fiction,1,0,3,5,45,245,4.785234899328859
2015,The Boston Girl,['Anita Diamant'],Historical Fiction,0,3,23,83,135,53,3.7138047138047137
2015,Mademoiselle Chanel,['C.W. Gortner'],Historical Fiction,0,5,13,41,121,119,4.1237458193979935
2015,Secrets of a Charmed Life,['Susan Meissner'],Historical Fiction,0,2,11,41,110,134,4.218120805369128
2015,Letters to the Lost,['Iona Grey'],Historical Fiction,0,1,5,46,105,140,4.2727272727272725
2015,A Desperate Fortune,['Susanna Kearsley'],Historical Fiction,0,2,8,52,121,113,4.131756756756757
2015,The Boston Girl,['Anita Diamant'],Historical Fiction,0,3,23,83,135,53,3.7138047138047137
2015,Mademoiselle Chanel,['C.W. Gortner'],Historical Fiction,0,5,13,41,121,119,4.1237458193979935
2015,Secrets of a Charmed Life,['Susan Meissner'],Historical Fiction,0,2,11,41,110,134,4.218120805369128
2015,Letters to the Lost,['Iona Grey'],Historical Fiction,0,1,5,46,105,140,4.2727272727272725
2015,A Desperate Fortune,['Susanna Kearsley'],Historical Fiction,0,2,8,52,121,113,4.131756756756757
2015,Circling the Sun,['Paula McLain'],Historical Fiction,0,2,13,64,118,100,4.013468013468014
2015,The Architect's Apprentice,['Elif Shafak'],Historical Fiction,0,6,33,88,109,63,3.6354515050167224
2015,Girl at War,['Sara Nović'],Debut Goodreads Author,0,3,6,50,134,104,4.111111111111111
2015,Serafina and the Black Cloak,['Robert  Beatty'],Debut Goodreads Author,0,4,12,53,102,125,4.121621621621622
2015,The Strongest Steel,['Scarlett Cole'],Debut Goodreads Author,0,1,4,31,141,117,4.255102040816326
2015,Luckiest Girl Alive,['Jessica Knoll'],Debut Goodreads Author,0,17,27,103,98,52,3.474747474747475
2015,The Fishermen,['Chigozie Obioma'],Debut Goodreads Author,0,1,20,64,144,69,3.87248322147651
2015,Red Queen,['Victoria Aveyard'],Debut Goodreads Author,0,6,26,50,111,93,3.9055944055944054
2015,My Heart and Other Black Holes,['Jasmine Warga'],Debut Goodreads Author,0,3,10,60,103,120,4.10472972972973
2015,An Ember in the Ashes,['Sabaa Tahir'],Debut Goodreads Author,0,5,11,31,88,154,4.29757785467128
2015,Orhan's Inheritance,['Aline Ohanesian'],Debut Goodreads Author,0,6,5,57,138,90,4.016891891891892
2015,Three Simple Rules,['Nikki Sloane'],Debut Goodreads Author,0,0,7,37,120,134,4.278523489932886
2015,The Library at Mount Char,['Scott  Hawkins'],Debut Goodreads Author,0,9,18,45,120,100,3.9726027397260273
2015,Made You Up,['Francesca Zappia'],Debut Goodreads Author,0,3,16,26,108,140,4.249146757679181
2015,An Ember in the Ashes,['Sabaa Tahir'],Debut Goodreads Author,0,5,11,31,88,154,4.29757785467128
2015,Simon vs. the Homo Sapiens Agenda,['Becky Albertalli'],Debut Goodreads Author,0,1,4,19,66,208,4.597315436241611
2015,The Mason List,['S.D. Hendrickson'],Debut Goodreads Author,0,3,4,40,110,143,4.286666666666667
2015,The Mason List,['S.D. Hendrickson'],Debut Goodreads Author,0,3,4,40,110,143,4.286666666666667
2015,In the Middle of Somewhere,['Roan Parrish'],Debut Goodreads Author,0,3,11,43,111,126,4.1768707482993195
2015,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",['Ashlee Vance'],Science & Technology,0,0,4,27,117,152,4.39
2015,Come as You Are: The Surprising New Science that Will Transform Your Sex Life,['Emily Nagoski'],Science & Technology,0,0,7,38,92,161,4.365771812080537
2015,What Stands in a Storm: Three Days in the Worst Superstorm to Hit the South's Tornado Alley,"['Kim Cross', 'Rick Bragg']",Science & Technology,0,3,5,51,96,143,4.24496644295302
2015,Voices in the Ocean: A Journey into the Wild and Haunting World of Dolphins,['Susan Casey'],Science & Technology,0,4,11,60,105,117,4.077441077441078
2015,Headstrong: 52 Women Who Changed Science-and the World,['Rachel Swaby'],Science & Technology,0,1,6,58,138,91,4.061224489795919
2015,"Beneath the Surface: Killer Whales, SeaWorld, and the Truth Beyond Blackfish","['John Hargrove', 'Howard Chua-Eoan']",Science & Technology,1,1,9,39,114,136,4.254180602006689
2015,Brain Maker: The Power of Gut Microbes to Heal and Protect Your Brain–for Life,"['David Perlmutter', 'Kristin Loberg']",Science & Technology,0,9,9,60,103,119,4.046666666666667
2015,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,['Sy Montgomery'],Science & Technology,0,2,21,69,124,81,3.878787878787879
2015,"Spare Parts: Four Undocumented Teenagers, One Ugly Robot, and the Battle for the American Dream",['Joshua Davis'],Science & Technology,0,2,3,36,126,129,4.273648648648648
2015,"Future Crimes: Everything Is Connected, Everyone Is Vulnerable, and What We Can Do About It",['Marc Goodman'],Science & Technology,0,4,21,60,106,107,3.976510067114094
2015,Gut: The Inside Story of Our Body’s Most Underrated Organ,"['Giulia Enders', 'Jill Enders']",Science & Technology,0,2,4,41,136,116,4.2040133779264215
2015,Becoming Steve Jobs: The Evolution of a Reckless Upstart into a Visionary Leader,"['Brent Schlender', 'Rick Tetzeli']",Science & Technology,0,1,3,43,126,125,4.24496644295302
2015,NeuroTribes: The Legacy of Autism and the Future of Neurodiversity,['Steve Silberman'],Science & Technology,0,0,6,22,95,173,4.469594594594595
2015,"How Music Got Free: The End of an Industry, the Turn of the Century, and the Patient Zero of Piracy",['Stephen Richard Witt'],Science & Technology,0,4,5,41,136,113,4.167224080267559
2015,The Brain's Way of Healing: Remarkable Discoveries and Recoveries from the Frontiers of Neuroplasticity,['Norman Doidge'],Science & Technology,0,6,11,49,91,139,4.168918918918919
2015,The Brain's Way of Healing: Remarkable Discoveries and Recoveries from the Frontiers of Neuroplasticity,['Norman Doidge'],Science & Technology,0,6,11,49,91,139,4.168918918918919
2015,My Grandmother Asked Me to Tell You She's Sorry,"['Fredrik Backman', 'Henning Koch']",Fiction,0,2,12,40,114,132,4.206666666666667
2015,Fates and Furies,['Lauren Groff'],Fiction,0,6,23,57,130,80,3.8614864864864864
2015,The Sound of Glass,['Karen   White'],Fiction,0,0,4,38,125,163,4.3545454545454545
2015,After You,['Jojo Moyes'],Fiction,0,6,13,29,36,21,3.5047619047619047
2015,Inside the O'Briens,['Lisa Genova'],Fiction,0,5,14,34,82,75,3.9904761904761905
2015,Our Souls at Night,['Kent Haruf'],Fiction,0,1,6,34,127,131,4.274247491638796
2015,Go Set a Watchman,['Harper Lee'],Fiction,0,13,50,111,94,31,3.2675585284280935
2015,Trail of Broken Wings,['Sejal Badani'],Fiction,0,1,14,61,119,104,4.040133779264214
2015,First Frost,['Sarah Addison Allen'],Fiction,0,2,2,53,134,109,4.153333333333333
2015,A Spool of Blue Thread,['Anne Tyler'],Fiction,0,7,14,72,104,102,3.9364548494983276
2015,My Heart and Other Black Holes,['Jasmine Warga'],Fiction,0,3,10,60,103,120,4.10472972972973
2015,The Secret Wisdom of the Earth,['Christopher Scotton'],Fiction,0,4,9,49,117,116,4.125423728813559
2015,Strands of Sorrow,['John Ringo'],Fiction,0,1,7,32,112,148,4.33
2015,The End of All Things,['John Scalzi'],Fiction,0,0,5,79,152,64,3.9166666666666665
2015,Nemesis Games,['James S.A. Corey'],Fiction,0,1,2,31,122,144,4.3533333333333335
2015,Angles of Attack,['Marko Kloos'],Fiction,0,0,9,69,147,75,3.96
2015,Warship,['Joshua Dalzelle'],Fiction,0,2,11,52,133,102,4.073333333333333
2015,King of Thieves,['Evan Currie'],Fiction,0,3,8,66,115,108,4.056666666666667
2015,BrainWeb,['Douglas E. Richards'],Fiction,0,9,21,43,110,116,4.013377926421405
2015,Every Last Word,['Tamara Ireland Stone'],Fiction,0,1,16,37,90,149,4.262798634812286
2015,Simon vs. the Homo Sapiens Agenda,['Becky Albertalli'],Fiction,0,1,4,19,66,208,4.597315436241611
2015,Mosquitoland,['David  Arnold'],Fiction,0,4,16,40,94,140,4.190476190476191
2015,More Happy Than Not,['Adam Silvera'],Fiction,0,4,10,19,90,163,4.391608391608392
2015,Dumplin',['Julie   Murphy'],Fiction,0,4,16,43,91,138,4.174657534246576
2015,The Fill-In Boyfriend,['Kasie West'],Fiction,0,3,15,69,110,95,3.9554794520547945
2015,In the Unlikely Event,['Judy Blume'],Fiction,0,5,23,84,135,50,3.68013468013468
2015,At the Water's Edge,['Sara Gruen'],Fiction,0,6,35,94,110,51,3.5574324324324325
2015,A God in Ruins,"['Kate Atkinson', 'Khánh Vân']",Fiction,0,1,14,56,114,109,4.074829931972789
2015,The Bookseller,['Cynthia Swanson'],Fiction,0,5,20,77,115,80,3.824915824915825
2015,The Lake House,['Kate Morton'],Fiction,0,0,8,42,104,145,4.290969899665551
2015,Girl Waits with Gun,['Amy  Stewart'],Fiction,0,3,9,68,144,73,3.925925925925926
2015,The Nightingale,['Kristin Hannah'],Fiction,1,0,3,5,45,245,4.785234899328859
2015,The Gilded Hour,['Sara Donati'],Fiction,0,5,9,23,128,131,4.253378378378378
2015,The Nightingale,['Kristin Hannah'],Fiction,1,0,3,5,45,245,4.785234899328859
2015,I'll Meet You There,['Heather Demetrios'],Fiction,0,2,6,15,89,176,4.496527777777778
2015,Until Friday Night,['Abbi Glines'],Fiction,0,4,10,42,100,142,4.228187919463087
2015,"Everything, Everything","['Nicola Yoon', 'David Yoon']",Fiction,0,1,11,50,108,127,4.175084175084175
2015,Saint Anything,['Sarah Dessen'],Fiction,0,0,4,33,131,130,4.298657718120805
2015,Finding Audrey,['Sophie Kinsella'],Fiction,0,3,11,74,136,71,3.8847457627118644
2015,Wild Reckless,['Ginger Scott'],Fiction,0,1,6,25,100,165,4.420875420875421
2015,The Boston Girl,['Anita Diamant'],Fiction,0,3,23,83,135,53,3.7138047138047137
2015,Mademoiselle Chanel,['C.W. Gortner'],Fiction,0,5,13,41,121,119,4.1237458193979935
2015,Secrets of a Charmed Life,['Susan Meissner'],Fiction,0,2,11,41,110,134,4.218120805369128
2015,Letters to the Lost,['Iona Grey'],Fiction,0,1,5,46,105,140,4.2727272727272725
2015,The Dark Forest,"['Liu Cixin', 'Joel Martinsen']",Fiction,0,1,2,29,84,184,4.493333333333333
2015,The Fold,['Peter Clines'],Fiction,0,3,7,59,139,92,4.033333333333333
2015,The Perfect Son,['Barbara Claypole White'],Fiction,0,5,13,48,106,128,4.13
2015,A Desperate Fortune,['Susanna Kearsley'],Fiction,0,2,8,52,121,113,4.131756756756757
2015,I'll Meet You There,['Heather Demetrios'],Fiction,0,2,6,15,89,176,4.496527777777778
2015,Until Friday Night,['Abbi Glines'],Fiction,0,4,10,42,100,142,4.228187919463087
2015,"Everything, Everything","['Nicola Yoon', 'David Yoon']",Fiction,0,1,11,50,108,127,4.175084175084175
2015,Saint Anything,['Sarah Dessen'],Fiction,0,0,4,33,131,130,4.298657718120805
2015,Finding Audrey,['Sophie Kinsella'],Fiction,0,3,11,74,136,71,3.8847457627118644
2015,Wild Reckless,['Ginger Scott'],Fiction,0,1,6,25,100,165,4.420875420875421
2015,The Boston Girl,['Anita Diamant'],Fiction,0,3,23,83,135,53,3.7138047138047137
2015,Mademoiselle Chanel,['C.W. Gortner'],Fiction,0,5,13,41,121,119,4.1237458193979935
2015,Secrets of a Charmed Life,['Susan Meissner'],Fiction,0,2,11,41,110,134,4.218120805369128
2015,Letters to the Lost,['Iona Grey'],Fiction,0,1,5,46,105,140,4.2727272727272725
2015,The Dark Forest,"['Liu Cixin', 'Joel Martinsen']",Fiction,0,1,2,29,84,184,4.493333333333333
2015,The Fold,['Peter Clines'],Fiction,0,3,7,59,139,92,4.033333333333333
2015,The Perfect Son,['Barbara Claypole White'],Fiction,0,5,13,48,106,128,4.13
2015,A Desperate Fortune,['Susanna Kearsley'],Fiction,0,2,8,52,121,113,4.131756756756757
2015,Star Wars: Aftermath,['Chuck Wendig'],Fiction,0,23,52,114,81,28,3.1308724832214767
2015,P.S. I Still Love You,['Jenny Han'],Fiction,0,1,18,41,118,119,4.1313131313131315
2015,Circling the Sun,['Paula McLain'],Fiction,0,2,13,64,118,100,4.013468013468014
2015,The Architect's Apprentice,['Elif Shafak'],Fiction,0,6,33,88,109,63,3.6354515050167224
2015,Signs Preceding the End of the World,"['Yuri Herrera', 'Lisa Dillman']",Fiction,0,0,16,53,132,96,4.037037037037037
2015,Did You Ever Have a Family,['Bill Clegg'],Fiction,0,4,14,47,126,109,4.073333333333333
2015,The Royal We,"['Heather Cocks', 'Jessica  Morgan']",Fiction,0,0,7,49,139,103,4.134228187919463
2015,Armada,['Ernest Cline'],Fiction,0,7,45,92,110,42,3.456081081081081
2015,Seveneves,['Neal Stephenson'],Fiction,0,3,12,56,125,101,4.040404040404041
2015,All the Bright Places,['Jennifer Niven'],Fiction,1,6,10,46,91,138,4.185567010309279
2015,The Water Knife,['Paolo Bacigalupi'],Fiction,0,4,12,62,146,72,3.9121621621621623
2015,The Heart Goes Last,['Margaret Atwood'],Fiction,0,4,40,105,107,37,3.453924914675768
2015,Golden Son,['Pierce Brown'],Fiction,0,1,3,12,64,187,4.621722846441948
2015,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",['Ree Drummond'],Food & Cookbooks,1,6,4,29,106,155,4.333333333333333
2015,Vegan Richa's Indian Kitchen: Traditional and Creative Recipes for the Home Cook,['Richa Hingle'],Food & Cookbooks,0,0,1,8,31,53,4.462365591397849
2015,The Food Lab: Better Home Cooking Through Science,['J. Kenji López-Alt'],Food & Cookbooks,0,0,4,15,54,147,4.5636363636363635
2015,The Complete Vegetarian Cookbook,"[""America's Test Kitchen""]",Food & Cookbooks,0,2,3,24,54,85,4.291666666666667
2015,"Life from Scratch: A Memoir of Food, Family, and Forgiveness",['Sasha Martin'],Food & Cookbooks,0,5,7,73,140,73,3.902684563758389
2015,Chocolate-Covered Katie: Over 80 Delicious Recipes That Are Secretly Good for You,['Katie Higgins'],Food & Cookbooks,0,3,3,28,43,72,4.194630872483222
2015,"Living the Farm Sanctuary Life: How to Eat Healthier, Live Longer, and Feel Better Every Day by Bringing Home the Happiest Place on Earth","['Gene Baur', 'Gene  Stone']",Food & Cookbooks,0,3,15,33,94,145,4.251724137931035
2015,"Deliciously Ella: 100+ Easy, Healthy, and Delicious Plant-Based, Gluten-Free Recipes",['Ella Woodward'],Food & Cookbooks,0,9,10,46,100,134,4.137123745819398
2015,Epic Tomatoes: How to Select and Grow the Best Varieties of All Time,"['Craig Lehoullier', 'Sara LeHoullier']",Food & Cookbooks,0,0,3,7,35,61,4.452830188679245
2015,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",['Dave Asprey'],Food & Cookbooks,0,8,21,76,95,99,3.8561872909698995
2015,The Dorito Effect: The Surprising New Truth About Food and Flavor,['Mark Schatzker'],Food & Cookbooks,0,0,12,66,125,94,4.013468013468014
2015,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,['Rosanna Pansino'],Food & Cookbooks,0,4,1,13,36,157,4.61611374407583
2015,My Kitchen Year: 136 Recipes That Saved My Life,['Ruth Reichl'],Food & Cookbooks,0,5,17,68,110,96,3.929054054054054
2015,"But I Could Never Go Vegan!: 125 Recipes That Prove You Can Live Without Cheese, It's Not All Rabbit Food, and Your Friends Will Still Come Over for Dinner",['Kristy Turner'],Food & Cookbooks,0,4,9,26,70,92,4.17910447761194
2015,The Whole30: The 30-Day Guide to Total Health and Food Freedom,"['Melissa Hartwig', 'Dallas Hartwig']",Food & Cookbooks,0,3,8,36,115,137,4.254180602006689
2015,"But I Could Never Go Vegan!: 125 Recipes That Prove You Can Live Without Cheese, It's Not All Rabbit Food, and Your Friends Will Still Come Over for Dinner",['Kristy Turner'],Food & Cookbooks,0,4,9,26,70,92,4.17910447761194
2015,The Whole30: The 30-Day Guide to Total Health and Food Freedom,"['Melissa Hartwig', 'Dallas Hartwig']",Food & Cookbooks,0,3,8,36,115,137,4.254180602006689
2012,"The Walking Dead, Vol. 16: A Larger World","['Robert Kirkman', 'Charlie Adlard', 'Cliff Rathburn']",Graphic Novels & Comics,1,0,6,76,121,97,4.03
2012,"Avatar: The Last Airbender: The Promise, Part 1","['Gene Luen Yang', 'Bryan Konietzko', 'Michael Dante DiMartino', 'Gurihiru']",Graphic Novels & Comics,0,5,13,52,111,117,4.080536912751678
2012,"The Unwritten, Vol. 5: On to Genesis","['Mike Carey', 'Peter Gross', 'Vince Locke', 'Yuko Shimizu']",Graphic Novels & Comics,0,0,4,41,154,101,4.173333333333333
2012,Frostbite: The Graphic Novel,"['Richelle Mead', 'Emma Vieceli', 'Leigh Dragoon']",Graphic Novels & Comics,0,1,8,46,89,151,4.291525423728814
2012,"Fables, Vol. 17: Inherit the Wind","['Bill Willingham', 'Mark Buckingham', 'Joao Ruas', 'Steve Leialoha', 'Andrew Pepoy', 'P. Craig Russell', 'Adam Hughes']",Graphic Novels & Comics,0,0,11,90,141,63,3.839344262295082
2012,"Scalped, Vol. 9: Knuckle Up","['Jason Aaron', 'R.M. Guéra', 'Igor Kordey', 'Timothy Truman', 'Jill Thompson', 'Jordi Bernet', 'Denys Cowan', 'Dean Haspiel']",Graphic Novels & Comics,0,0,1,12,65,98,4.4772727272727275
2012,Chopsticks,"['Jessica Anthony', 'Rodrigo Corral']",Graphic Novels & Comics,0,8,26,71,120,68,3.7303754266211606
2012,"Batman, Volume 1: The Court of Owls","['Scott Snyder', 'Greg Capullo', 'Jonathan Glapion']",Graphic Novels & Comics,0,0,4,17,93,185,4.535117056856187
2012,"American Vampire, Vol. 3","['Scott Snyder', 'Rafael Albuquerque', 'Sean Gordon Murphy', 'Danijel Žeželj']",Graphic Novels & Comics,0,3,4,39,133,126,4.229508196721311
2012,The Infernal Devices: Clockwork Angel,"['Cassandra Clare', 'Hye-Kyung Baek', 'Hyekyung Baek']",Graphic Novels & Comics,0,9,11,42,81,148,4.195876288659794
2012,Clockworks,"['Joe Hill', 'Gabriel Rodríguez']",Graphic Novels & Comics,0,0,4,22,101,202,4.522796352583587
2012,"Saga, Vol. 1","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0,3,23,117,187,4.4787878787878785
2012,Friends With Boys,['Faith Erin Hicks'],Graphic Novels & Comics,0,2,11,69,137,79,3.9395973154362416
2012,Fever Moon: The Fear Dorcha,"['David    Lawrence', 'Karen Marie Moning', 'Al Rio', 'Cliff Richards']",Graphic Novels & Comics,0,3,11,64,122,94,3.996598639455782
2012,Are You My Mother? A Comic Drama,['Alison Bechdel'],Graphic Novels & Comics,0,7,37,77,106,68,3.647457627118644
2012,The Fault in Our Stars,['John Green'],Young Adult Fiction,1,3,6,21,43,223,4.611486486486487
2012,I Hunt Killers,['Barry Lyga'],Young Adult Fiction,0,3,12,36,134,114,4.150501672240803
2012,Barely Breathing,['Rebecca Donovan'],Young Adult Fiction,0,4,4,26,103,160,4.383838383838384
2012,Easy,['Tammara Webber'],Young Adult Fiction,0,0,4,11,75,205,4.6305084745762715
2012,Never Fall Down,['Patricia McCormick'],Young Adult Fiction,0,0,5,34,113,144,4.337837837837838
2012,Tilt,['Ellen Hopkins'],Young Adult Fiction,0,2,12,45,119,119,4.148148148148148
2012,The Miseducation of Cameron Post,['Emily M. Danforth'],Young Adult Fiction,0,3,16,58,114,104,4.016949152542373
2012,Because of Low,['Abbi Glines'],Young Adult Fiction,0,0,4,30,110,155,4.391304347826087
2012,My Life Next Door,['Huntley Fitzpatrick'],Young Adult Fiction,0,2,17,35,108,175,4.29673590504451
2012,Code Name Verity,['Elizabeth E. Wein'],Young Adult Fiction,0,0,8,23,85,177,4.4709897610921505
2012,Slammed,['Colleen Hoover'],Young Adult Fiction,0,1,3,19,66,210,4.608695652173913
2012,The Boy Who Sneaks in My Bedroom Window,['Kirsty Moseley'],Young Adult Fiction,0,22,19,45,113,158,4.025210084033613
2012,Pushing the Limits,['Katie McGarry'],Young Adult Fiction,0,9,12,29,92,150,4.239726027397261
2012,The Vincent Brothers,['Abbi Glines'],Young Adult Fiction,0,1,4,28,115,150,4.37248322147651
2012,Catching Jordan,['Miranda Kenneally'],Young Adult Fiction,0,7,22,49,100,119,4.016835016835016
2012,Mrs. Kennedy and Me: An Intimate Memoir,"['Clint Hill', 'Lisa McCubbin']",Memoir & Autobiography,0,0,7,44,126,122,4.214046822742475
2012,Some Assembly Required: A Journal of My Son's First Son,"['Anne Lamott', 'Sam Lamott']",Memoir & Autobiography,0,6,42,111,99,37,3.4033898305084747
2012,"When We Were the Kennedys: A Memoir from Mexico, Maine",['Monica Wood'],Memoir & Autobiography,0,2,23,79,106,87,3.8518518518518516
2012,The End of Your Life Book Club,['Will Schwalbe'],Memoir & Autobiography,0,3,9,53,121,105,4.085910652920962
2012,Life After Death,['Damien Echols'],Memoir & Autobiography,0,1,12,56,112,117,4.114093959731544
2012,"Heaven Is Here: An Incredible Story of Hope, Triumph, and Everyday Joy",['Stephanie Nielson'],Memoir & Autobiography,0,0,3,34,124,138,4.327759197324415
2012,Bloom: Finding Beauty in the Unexpected--A Memoir,['Kelle Hampton'],Memoir & Autobiography,0,4,17,61,101,114,4.023569023569023
2012,"Prague Winter: A Personal Story of Remembrance and War, 1937-1948","['Madeleine K. Albright', 'Bill Woodward']",Memoir & Autobiography,0,3,13,54,143,83,3.97972972972973
2012,Unorthodox: The Scandalous Rejection of My Hasidic Roots,['Deborah Feldman'],Memoir & Autobiography,0,6,20,87,124,60,3.7138047138047137
2012,Revolution 2:0: A Memoir and Call to Action,['Wael Ghonim'],Memoir & Autobiography,0,2,13,50,106,127,4.151006711409396
2012,Paris in Love,['Eloisa James'],Memoir & Autobiography,0,7,29,72,110,76,3.7448979591836733
2012,"Lots of Candles, Plenty of Cake",['Anna Quindlen'],Memoir & Autobiography,0,6,27,85,120,60,3.674496644295302
2012,"Yes, Chef",['Marcus Samuelsson'],Memoir & Autobiography,0,0,9,95,142,51,3.791245791245791
2012,Mortality,['Christopher Hitchens'],Memoir & Autobiography,0,1,7,29,92,166,4.406779661016949
2012,Wild: From Lost to Found on the Pacific Crest Trail,['Cheryl Strayed'],Memoir & Autobiography,1,4,11,32,116,135,4.231543624161074
2012,The Fantastic Flying Books of Mr. Morris Lessmore,"['William Joyce', 'Joe Bluhm']",Picture Books,0,0,0,18,77,203,4.620805369127517
2012,Listen to My Trumpet!,['Mo Willems'],Picture Books,0,1,4,30,115,149,4.361204013377926
2012,Creepy Carrots!,"['Aaron Reynolds', 'Peter  Brown']",Picture Books,0,2,11,35,147,102,4.1313131313131315
2012,The Duckling Gets a Cookie!?,['Mo Willems'],Picture Books,0,1,3,31,122,142,4.34113712374582
2012,Pete the Cat and His Four Groovy Buttons,"['Eric Litwin', 'James Dean']",Picture Books,0,0,5,27,120,147,4.367892976588629
2012,Nightsong,"['Ari Berk', 'Loren Long']",Picture Books,0,0,10,52,86,50,3.888888888888889
2012,One Cool Friend,"['Toni Buzzeo', 'David Small']",Picture Books,0,1,6,52,131,108,4.1375838926174495
2012,Chopsticks,"['Amy Krouse Rosenthal', 'Scott Magoon']",Picture Books,0,0,5,46,147,101,4.150501672240803
2012,Z Is for Moose,"['Kelly Bingham', 'Paul O. Zelinsky']",Picture Books,0,0,5,36,132,127,4.27
2012,Dragons Love Tacos,"['Adam Rubin', 'Daniel Salmieri']",Picture Books,0,4,14,95,127,55,3.7288135593220337
2012,Extra Yarn,"['Mac Barnett', 'Jon Klassen']",Picture Books,0,1,4,27,132,135,4.3244147157190636
2012,Goldilocks and the Three Dinosaurs,['Mo Willems'],Picture Books,0,2,7,40,94,155,4.318791946308725
2012,Wheel-Mouse vs All The Crazy Robots,['Celyn Lawrence'],Picture Books,0,1,0,1,4,80,4.883720930232558
2012,And Then It's Spring,"['Julie Fogliano', 'Erin E. Stead']",Picture Books,0,2,10,49,119,149,4.224924012158055
2012,Olivia and the Fairy Princesses,['Ian Falconer'],Picture Books,1,0,5,50,214,260,4.378071833648393
2012,Bared to You,['Sylvia Day'],Romance,0,5,17,27,119,128,4.175675675675675
2012,Love Unrehearsed,['Tina Reber'],Romance,0,3,7,52,116,115,4.136518771331058
2012,Darker After Midnight,['Lara Adrian'],Romance,0,1,5,30,108,153,4.37037037037037
2012,Seduced in the Dark,['C.J. Roberts'],Romance,0,1,1,19,64,212,4.632996632996633
2012,About That Night,['Julie James'],Romance,0,1,1,46,141,111,4.2
2012,Shattered Glass,['Dani Alexander'],Romance,0,0,9,21,78,190,4.506711409395973
2012,The Darkest Seduction,['Gena Showalter'],Romance,0,0,6,33,111,144,4.336734693877551
2012,Fifty Shades Freed,['E.L. James'],Romance,0,10,15,38,73,160,4.20945945945946
2012,Seduction and Snacks,['Tara Sivec'],Romance,0,8,11,25,85,166,4.322033898305085
2012,Once Burned,['Jeaniene Frost'],Romance,0,0,1,38,104,152,4.379661016949153
2012,Lover Reborn,['J.R. Ward'],Romance,0,2,6,40,95,153,4.320945945945946
2012,Edenbrooke,['Julianne Donaldson'],Romance,0,2,5,22,90,180,4.474916387959866
2012,Motorcycle Man,['Kristen Ashley'],Romance,0,1,2,19,73,205,4.596666666666667
2012,Lothaire,['Kresley Cole'],Romance,0,0,4,22,97,175,4.4865771812080535
2012,On Dublin Street,['Samantha Young'],Romance,0,0,2,17,84,195,4.583892617449664
2012,How to Be a Woman,['Caitlin Moran'],Humor,0,18,20,59,136,121,3.9096045197740112
2012,"Jeneration X: One Reluctant Adult's Attempt to Unarrest Her Arrested Development; Or, Why It's Never Too Late for Her Dumb Ass to Learn Why Froot Loops Are Not for Dinner",['Jen Lancaster'],Humor,0,3,15,87,197,177,4.106471816283925
2012,Trail of the Spellmans,['Lisa Lutz'],Humor,0,1,4,66,157,71,3.979933110367893
2012,America Again: Re-becoming the Greatness We Never Weren't,['Stephen Colbert'],Humor,0,2,17,78,124,77,3.8624161073825505
2012,Most Talkative: Stories from the Front Lines of Pop Culture,['Andy Cohen'],Humor,0,1,17,77,137,66,3.838926174496644
2012,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,['A.J. Jacobs'],Humor,0,0,8,101,144,45,3.7583892617449663
2012,"Tough Shit: Life Advice from a Fat, Lazy Slob Who Did Good",['Kevin Smith'],Humor,0,2,16,95,126,88,3.8623853211009176
2012,How to Tell If Your Cat Is Plotting to Kill You,"['Matthew Inman', 'The Oatmeal']",Humor,0,4,20,65,111,99,3.939799331103679
2012,"You're Not Doing It Right: Tales of Marriage, Sex, Death, and Other Humiliations",['Michael Ian Black'],Humor,0,3,7,61,139,88,4.0134228187919465
2012,I Suck at Girls,['Justin Halpern'],Humor,0,2,17,97,127,56,3.729096989966555
2012,Darth Vader and Son,['Jeffrey Brown'],Humor,0,0,5,40,105,148,4.328859060402684
