year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating
2014,Big Little Lies,['Liane Moriarty'],Fiction,0,2,3,27,131,137,4.326666666666667
2014,The Enchanted,['Rene Denfeld'],Fiction,0,2,8,35,121,131,4.249158249158249
2014,The Storied Life of A.J. Fikry,['Gabrielle Zevin'],Fiction,0,1,5,21,134,135,4.341216216216216
2014,Lila,['Marilynne Robinson'],Fiction,0,3,6,38,98,152,4.313131313131313
2014,Leaving Time,['Jodi Picoult'],Fiction,0,8,20,58,141,97,3.9228395061728394
2014,Station Eleven,['Emily St. John Mandel'],Fiction,0,3,5,28,115,147,4.3355704697986575
2014,The Sleepwalker's Guide to Dancing,['Mira Jacob'],Fiction,0,0,8,40,131,120,4.214046822742475
2014,One Plus One,['Jojo Moyes'],Fiction,0,1,7,36,94,132,4.292592592592593
2014,Stone Mattress: Nine Tales,['Margaret Atwood'],Fiction,0,1,6,36,154,102,4.170568561872909
2014,Tigerman,['Nick Harkaway'],Fiction,0,3,7,57,130,100,4.0673400673400675
2014,Lost Lake,['Sarah Addison Allen'],Fiction,0,1,4,71,125,97,4.050335570469799
2014,"Delancey: A Man, a Woman, a Restaurant, a Marriage",['Molly Wizenberg'],Food & Cookbooks,0,0,17,84,149,48,3.7651006711409396
2014,The Oh She Glows Cookbook: Over 100 Vegan Recipes to Glow from the Inside Out,['Angela Liddon'],Food & Cookbooks,0,6,11,21,88,173,4.374581939799331
2014,Make It Ahead: A Barefoot Contessa Cookbook,['Ina Garten'],Food & Cookbooks,1,5,18,60,105,111,4.0
2014,My Paris Kitchen: Recipes and Stories,['David Lebovitz'],Food & Cookbooks,0,7,10,43,110,129,4.150501672240803
2014,Burnt Toast Makes You Sing Good: A Memoir of Food and Love from an American Midwest Family,['Kathleen Flinn'],Food & Cookbooks,0,5,20,76,113,84,3.8422818791946307
2014,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck,"['Thug Kitchen', 'Matt Holloway', 'Michelle Davis']",Food & Cookbooks,0,10,10,37,103,140,4.176666666666667
2014,Plenty More: Vibrant Vegetable Cooking from London's Ottolenghi,['Yotam Ottolenghi'],Food & Cookbooks,0,1,4,17,51,90,4.380368098159509
2014,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,['J.J. Smith'],Food & Cookbooks,0,5,12,48,88,146,4.197324414715719
2014,Nom Nom Paleo: Food for Humans,"['Michelle Tam', 'Henry Fong']",Food & Cookbooks,0,2,3,26,71,197,4.531772575250836
2014,Eat the Yolks,"['Liz  Wolfe', 'Diane Sanfilippo']",Food & Cookbooks,0,4,8,45,105,136,4.2114093959731544
2014,"The Skinnytaste Cookbook: Light on Calories, Big on Flavor",['Gina Homolka'],Food & Cookbooks,0,3,6,14,67,115,4.390243902439025
2014,"Eating Wildly: Foraging for Life, Love and the Perfect Meal",['Ava Chin'],Food & Cookbooks,0,1,8,52,66,57,3.9239130434782608
2014,"The Calorie Myth: How to Eat More and Exercise Less, Lose Weight, and Live Better",['Jonathan Bailor'],Food & Cookbooks,0,4,11,59,101,122,4.097643097643098
2014,Sous Chef: 24 Hours on the Line,['Michael Gibney'],Food & Cookbooks,0,5,21,101,149,54,3.684848484848485
2014,The Third Plate: Field Notes on the Future of Food,['Dan Barber'],Food & Cookbooks,0,2,11,48,112,121,4.153061224489796
2014,The 21-Day Sugar Detox Cookbook: Over 100 Recipes for any Program Level,['Diane Sanfilippo'],Food & Cookbooks,0,1,5,17,48,73,4.298611111111111
2014,The How Can It Be Gluten Free Cookbook: Revolutionary Techniques. Groundbreaking Recipes.,"[""America's Test Kitchen""]",Food & Cookbooks,0,3,3,20,74,91,4.293193717277487
2014,"The Pollan Family Table: The Best Recipes and Kitchen Wisdom for Delicious, Healthy Family Meals","['Corky Pollan', 'Lori Pollan', 'Dana Pollan', 'Tracy Pollan', 'Michael Pollan']",Food & Cookbooks,0,2,0,12,17,63,4.4787234042553195
2014,"Death by Food Pyramid: How Shoddy Science, Sketchy Politics and Shady Special Interests Have Ruined Our Health",['Denise Minger'],Food & Cookbooks,0,3,4,38,121,133,4.260869565217392
2014,"100 Days of Real Food: How We Did It, What We Learned, and 100 Easy, Wholesome Recipes Your Family Will Love",['Lisa Leake'],Food & Cookbooks,0,2,17,52,100,127,4.117449664429531
2015,"Thor, Volume 1: The Goddess of Thunder","['Jason Aaron', 'Jorge Molina', 'Russell Dauterman']",Graphic Novels & Comics,0,2,8,48,131,109,4.130872483221476
2015,Beware the Kitten Holy,"['Noelle Stevenson', 'Grace Ellis', 'Faith Hicks', 'Brooke A. Allen', 'Shannon Watters', 'Kat Leyh', 'Carolyn Nowak', 'Carey Pietsch']",Graphic Novels & Comics,0,0,8,46,117,128,4.2207357859531776
2015,"Sunstone, Vol. 1",['Stjepan Šejić'],Graphic Novels & Comics,0,1,4,18,81,195,4.555183946488294
2015,Nimona,['Noelle Stevenson'],Graphic Novels & Comics,0,0,1,12,78,205,4.64527027027027
2015,"Saga, Vol. 4","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,1,0,1,10,104,184,4.575250836120401
2015,"Attack on Titan, Vol. 15",['Hajime Isayama'],Graphic Novels & Comics,0,1,2,26,81,189,4.521739130434782
2015,Username: Evie,['Joe Sugg'],Graphic Novels & Comics,0,7,18,38,66,168,4.245791245791246
2015,The Sandman: Overture,"['Neil Gaiman', 'J.H. Williams III', 'Dave    Stewart', 'Todd Klein']",Graphic Novels & Comics,0,32,18,40,54,156,3.9466666666666668
2015,"Hawkeye, Volume 4: Rio Bravo","['Matt Fraction', 'Chris Eliopoulos', 'David Aja', 'Jordie Bellaire', 'Francesco Francavilla', 'Matt Hollingsworth']",Graphic Novels & Comics,0,0,6,18,119,157,4.423333333333333
2015,The Thrilling Adventures of Lovelace and Babbage,['Sydney Padua'],Graphic Novels & Comics,0,4,15,41,101,136,4.178451178451178
2015,"The Unbeatable Squirrel Girl, Vol. 1: Squirrel Power","['Ryan North', 'Erica Henderson', 'Maris Wicks', 'Kyle Starks', 'Chris Giarrusso', 'Rico Renzi', 'Wil Moss']",Graphic Novels & Comics,0,1,7,31,111,148,4.3355704697986575
2015,The Far Reaching Tentacles of N'rygoth,"['Kurtis J. Wiebe', 'Roc Upchurch', 'Stjepan Šejić']",Graphic Novels & Comics,0,0,1,22,152,125,4.336666666666667
2015,"The Wicked + The Divine, Vol. 2: Fandemonium","['Kieron Gillen', 'Jamie McKelvie', 'Matt Wilson', 'Clayton Cowles']",Graphic Novels & Comics,0,0,7,37,120,134,4.278523489932886
2015,Roller Girl,['Victoria Jamieson'],Graphic Novels & Comics,0,0,0,13,101,184,4.573825503355705
2015,March: Book Two,"['John             Lewis', 'Andrew Aydin', 'Nate Powell']",Graphic Novels & Comics,0,1,1,9,81,206,4.644295302013423
2015,Sex Criminals: Volume Two: Two Worlds One Cop,"['Matt Fraction', 'Chip Zdarsky']",Graphic Novels & Comics,0,3,4,49,126,118,4.173333333333333
2015,Soppy,['Philippa Rice'],Graphic Novels & Comics,0,1,8,40,96,155,4.32
2015,"Step Aside, Pops",['Kate Beaton'],Graphic Novels & Comics,0,0,1,23,126,149,4.414715719063545
2015,"Ms. Marvel, Vol. 2: Generation Why","['G. Willow Wilson', 'Adrian Alphona', 'Jacob Wyatt']",Graphic Novels & Comics,0,40,20,49,76,115,3.6866666666666665
2015,The Sculptor,['Scott McCloud'],Graphic Novels & Comics,0,5,17,41,105,128,4.128378378378378
2015,All the Bright Places,['Jennifer Niven'],Young Adult Fiction,1,6,10,46,91,138,4.185567010309279
2015,My Heart and Other Black Holes,['Jasmine Warga'],Young Adult Fiction,0,3,10,60,103,120,4.10472972972973
2015,Made You Up,['Francesca Zappia'],Young Adult Fiction,0,3,16,26,108,140,4.249146757679181
2015,Every Last Word,['Tamara Ireland Stone'],Young Adult Fiction,0,1,16,37,90,149,4.262798634812286
2015,Simon vs. the Homo Sapiens Agenda,['Becky Albertalli'],Young Adult Fiction,0,1,4,19,66,208,4.597315436241611
2015,Mosquitoland,['David  Arnold'],Young Adult Fiction,0,4,16,40,94,140,4.190476190476191
2015,More Happy Than Not,['Adam Silvera'],Young Adult Fiction,0,4,10,19,90,163,4.391608391608392
2015,Dumplin',['Julie   Murphy'],Young Adult Fiction,0,4,16,43,91,138,4.174657534246576
2015,The Fill-In Boyfriend,['Kasie West'],Young Adult Fiction,0,3,15,69,110,95,3.9554794520547945
2015,I'll Meet You There,['Heather Demetrios'],Young Adult Fiction,0,2,6,15,89,176,4.496527777777778
2015,Until Friday Night,['Abbi Glines'],Young Adult Fiction,0,4,10,42,100,142,4.228187919463087
2015,"Everything, Everything","['Nicola Yoon', 'David Yoon']",Young Adult Fiction,0,1,11,50,108,127,4.175084175084175
2015,Saint Anything,['Sarah Dessen'],Young Adult Fiction,0,0,4,33,131,130,4.298657718120805
2015,Finding Audrey,['Sophie Kinsella'],Young Adult Fiction,0,3,11,74,136,71,3.8847457627118644
2015,Wild Reckless,['Ginger Scott'],Young Adult Fiction,0,1,6,25,100,165,4.420875420875421
2015,P.S. I Still Love You,['Jenny Han'],Young Adult Fiction,0,1,18,41,118,119,4.1313131313131315
2015,All the Rage,['Courtney Summers'],Young Adult Fiction,0,5,9,36,118,121,4.179930795847751
2015,The Last Time We Say Goodbye,['Cynthia Hand'],Young Adult Fiction,0,3,7,38,89,112,4.204819277108434
2015,I Was Here,['Gayle Forman'],Young Adult Fiction,0,1,32,94,110,48,3.6035087719298247
2015,Nowhere But Here,['Katie McGarry'],Young Adult Fiction,0,3,20,45,123,130,4.11214953271028
2015,A Work in Progress,['Connor Franta'],Memoir & Autobiography,1,2,2,24,53,214,4.610169491525424
2015,In Real Life: My Journey to a Pixelated World,"['Joey Graceffa', 'Joshua Lyon']",Memoir & Autobiography,0,3,9,20,68,198,4.506711409395973
2015,Every Day I Fight,"['Stuart  Scott', 'Larry Platt']",Memoir & Autobiography,0,2,6,25,105,160,4.39261744966443
2015,"American Wife: Love, War, Faith, and Renewal","['Taya Kyle', 'Jim DeFelice']",Memoir & Autobiography,0,1,8,36,66,187,4.442953020134228
2015,All I Know Now: Wonderings and Reflections on Growing Up Gracefully,['Carrie Hope Fletcher'],Memoir & Autobiography,0,1,6,40,107,145,4.301003344481606
2015,If You Feel Too Much: Thoughts on Things Found and Lost and Hoped For,"['Jamie Tworkowski', 'Donald Miller']",Memoir & Autobiography,0,2,4,36,68,188,4.4630872483221475
2015,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",['Bill Browder'],Memoir & Autobiography,0,1,4,33,95,196,4.462006079027356
2015,Girl In A Band,['Kim Gordon'],Memoir & Autobiography,0,4,18,88,147,41,3.6812080536912752
2015,M Train,['Patti Smith'],Memoir & Autobiography,0,2,12,59,105,118,4.097972972972973
2015,My Fight / Your Fight,"['Ronda Rousey', 'R.C. Bray', 'Maria Burns Ortiz', 'Dana White']",Memoir & Autobiography,0,4,4,34,100,158,4.346666666666667
2015,Spinster: Making a Life of One's Own,['Kate Bolick'],Memoir & Autobiography,0,16,39,94,104,44,3.4074074074074074
2015,The Argonauts,['Maggie Nelson'],Memoir & Autobiography,0,4,11,23,88,171,4.383838383838384
2015,"Searching for Sunday: Loving, Leaving, and Finding the Church",['Rachel Held Evans'],Memoir & Autobiography,0,1,1,32,105,159,4.409395973154362
2015,It's What I Do: A Photographer's Life of Love and War,['Lynsey Addario'],Memoir & Autobiography,0,1,2,36,109,152,4.363333333333333
2015,Blackout: Remembering the Things I Drank to Forget,['Sarah Hepola'],Memoir & Autobiography,0,9,8,55,139,89,3.97
2015,Scary Close: Dropping the Act and Finding True Intimacy,['Donald Miller'],Memoir & Autobiography,0,0,9,45,97,125,4.22463768115942
2015,The Girl with Seven Names: A North Korean Defector’s Story,"['Hyeonseo Lee', 'David John']",Memoir & Autobiography,0,1,4,19,102,172,4.476510067114094
2015,Born with Teeth,['Kate Mulgrew'],Memoir & Autobiography,0,5,14,63,123,91,3.949324324324324
2015,Hope: A Memoir of Survival in Cleveland,"['Amanda Berry', 'Gina DeJesus', 'Mary Jordan', 'Kevin Sullivan']",Memoir & Autobiography,0,2,6,45,118,189,4.35
2015,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,['Holly Madison'],Memoir & Autobiography,0,5,31,122,118,51,3.547400611620795
2015,The Day the Crayons Came Home,"['Drew Daywalt', 'Oliver Jeffers']",Picture Books,1,2,3,34,79,181,4.451505016722408
2015,I Will Take a Nap!,['Mo Willems'],Picture Books,0,0,5,33,114,146,4.345637583892618
2015,Wolfie the Bunny,"['Ame Dyckman', 'Zachariah OHora']",Picture Books,0,0,2,38,120,137,4.31986531986532
2015,If You Plant a Seed,['Kadir Nelson'],Picture Books,0,1,3,31,104,160,4.40133779264214
2015,Goodnight Already!,"['Jory John', 'Benji Davies']",Picture Books,0,2,6,54,132,105,4.110367892976589
2015,This Is Sadie,"[""Sara O'Leary"", 'Julie Morstad']",Picture Books,0,0,7,46,102,143,4.278523489932886
2015,Sidewalk Flowers,"['JonArno Lawson', 'Sydney  Smith']",Picture Books,0,0,4,24,103,165,4.449324324324325
2015,"I Wish You More (Encouragement Gifts for Kids, Uplifting Books for Graduation)","['Amy Krouse Rosenthal', 'Tom Lichtenheld']",Picture Books,0,0,8,34,117,141,4.303333333333334
2015,Winnie: The True Story of the Bear Who Inspired Winnie-the-Pooh,"['Sally M. Walker', 'Jonathan D. Voss']",Picture Books,0,0,1,33,121,144,4.364548494983278
2015,Last Stop on Market Street,"['Matt de la Pena', 'Christian Robinson']",Picture Books,0,2,4,27,90,176,4.451505016722408
2015,Float,['Daniel Miyares'],Picture Books,0,0,5,31,114,146,4.35472972972973
2015,Otter in Space,['Sam Garton'],Picture Books,0,0,10,40,67,118,4.246808510638298
2015,Your Baby's First Word Will Be DADA,"['Jimmy Fallon', 'Miguel Ordóñez']",Picture Books,0,32,69,78,47,44,3.0074074074074075
2015,"A Fine Dessert: Four Centuries, Four Families, One Delicious Treat","['Emily Jenkins', 'Sophie Blackall']",Picture Books,0,3,5,36,111,142,4.292929292929293
2015,The Princess and the Pony,['Kate Beaton'],Picture Books,0,0,12,23,105,159,4.374581939799331
2015,Interstellar Cinderella,"['Deborah Underwood', 'Meg Hunt']",Picture Books,0,0,6,42,106,100,4.181102362204724
2015,What Pet Should I Get?,['Dr. Seuss'],Picture Books,0,8,23,100,94,73,3.674496644295302
2015,Red: A Crayon's Story,['Michael  Hall'],Picture Books,0,0,10,45,129,114,4.1644295302013425
2015,Waiting,['Kevin Henkes'],Picture Books,0,0,6,42,125,127,4.243333333333333
2015,Mesmerized: How Ben Franklin Solved a Mystery that Baffled All of France,"['Mara Rockliff', 'Iacopo Bruno']",Picture Books,0,1,4,29,132,130,4.304054054054054
2015,Confess,['Colleen Hoover'],Romance,1,2,9,33,91,163,4.355704697986577
2015,Grey,['E.L. James'],Romance,0,11,10,54,99,114,4.024305555555555
2015,Captivated by You,['Sylvia Day'],Romance,0,5,14,61,98,113,4.030927835051546
2015,Never Judge a Lady by Her Cover,['Sarah MacLean'],Romance,0,3,10,62,115,110,4.0633333333333335
2015,The Liar,['Nora Roberts'],Romance,0,2,18,58,136,85,3.9498327759197323
2015,Him,"['Sarina Bowen', 'Elle Kennedy']",Romance,0,0,4,13,112,168,4.494949494949495
2015,Ride Steady,['Kristen Ashley'],Romance,0,0,2,21,58,216,4.643097643097643
2015,Wicked,['Jennifer L. Armentrout'],Romance,0,2,9,42,101,139,4.249146757679181
2015,The Shadows,['J.R. Ward'],Romance,0,9,12,42,95,140,4.157718120805369
2015,Beautiful Redemption,['Jamie McGuire'],Romance,0,0,11,46,112,128,4.202020202020202
2015,Deep,['Kylie Scott'],Romance,0,0,6,42,125,125,4.238255033557047
2015,Hollywood Dirt,['Alessandra Torre'],Romance,0,2,3,27,116,149,4.37037037037037
2015,Souls Unfractured,['Tillie Cole'],Romance,0,0,6,14,69,211,4.616666666666666
2015,The Air He Breathes,['Brittainy C. Cherry'],Romance,0,0,6,29,71,192,4.506711409395973
2015,Thoughtful,['S.C. Stephens'],Romance,0,2,3,38,85,155,4.371024734982332
2015,Hero,['Samantha Young'],Romance,0,2,10,42,115,131,4.21
2015,The Deal,['Elle Kennedy'],Romance,0,0,0,20,103,208,4.56797583081571
2015,The Secret of Pembrooke Park,['Julie Klassen'],Romance,0,1,3,38,103,154,4.357859531772576
2015,The Law of Moses,['Amy Harmon'],Romance,0,0,3,16,57,221,4.67003367003367
2015,Consolation,['Corinne Michaels'],Romance,0,1,1,15,71,212,4.64
2015,Why Not Me?,['Mindy Kaling'],Humor,1,1,6,39,173,108,4.165137614678899
2015,Selp-Helf,['Miranda Sings'],Humor,0,7,5,33,56,191,4.434931506849315
2015,The Fangirl's Guide to the Galaxy: A Handbook for Girl Geeks,"['Sam Maggs', 'Kelly Bastow']",Humor,0,7,9,70,105,104,3.983050847457627
2015,I Hate Myselfie: A Collection of Essays,['Shane Dawson'],Humor,0,4,3,27,89,174,4.434343434343434
2015,"Yes, My Accent Is Real: and Some Other Things I Haven't Told You",['Kunal Nayyar'],Humor,0,1,12,66,136,81,3.9594594594594597
2015,"Fat Girl Walking: Sex, Food, Love, and Being Comfortable in Your Skin...Every Inch of It",['Brittany Gibbons'],Humor,0,0,9,39,101,148,4.306397306397306
2015,The Misadventures of Awkward Black Girl,['Issa Rae'],Humor,0,7,19,113,104,52,3.593220338983051
2015,Gumption: Relighting the Torch of Freedom with America's Gutsiest Troublemakers,['Nick Offerman'],Humor,0,6,21,87,118,66,3.728187919463087
2015,This Book Loves You,['PewDiePie'],Humor,0,6,14,20,42,200,4.475177304964539
2015,I Regret Nothing,['Jen Lancaster'],Humor,0,1,5,68,146,79,3.9933110367892977
2015,Has Anyone Seen My Pants?,['Sarah Colonna'],Humor,0,1,11,62,133,93,4.02
2015,You're Never Weird on the Internet (Almost),"['Felicia Day', 'Joss Whedon']",Humor,0,1,1,20,108,169,4.481605351170568
2015,"We Should Hang Out Sometime: Embarrassingly, a True Story",['Josh Sundquist'],Humor,0,10,29,80,122,72,3.693290734824281
2015,Silver Screen Fiend: Learning About Life from an Addiction to Film,['Patton Oswalt'],Humor,0,3,17,93,130,55,3.728187919463087
2015,Furiously Happy: A Funny Book About Horrible Things,['Jenny  Lawson'],Humor,0,0,10,38,105,145,4.291946308724833
2015,The Amazing Book is Not on Fire: The World of Dan and Phil,"['Dan Howell', 'Phil Lester']",Humor,0,2,4,3,38,87,4.522388059701493
2015,Binge,['Tyler Oakley'],Humor,0,1,2,17,89,189,4.553691275167785
2015,You Deserve a Drink: Boozy Misadventures and Tales of Debauchery,"['Mamrie Hart', 'Grace Helbig']",Humor,0,1,0,26,104,168,4.464882943143813
2015,The Seven Good Years,"['Etgar Keret', 'Sondra Silverston', 'Miriam Shlesinger', 'Jessica Cohen', 'Anthony Berris']",Humor,0,1,4,37,142,115,4.224080267558528
2015,Sick in the Head: Conversations About Life and Comedy,['Judd Apatow'],Humor,0,5,25,107,114,48,3.5852842809364547
2015,Dirty Pretty Things,['Michael Faudet'],Poetry,0,11,25,42,75,147,4.073333333333333
2015,Pop Sonnets: Shakespearean Spins on Your Favorite Songs,['Erik Didriksen'],Poetry,0,0,7,39,116,98,4.173076923076923
2015,Memories,['Lang Leav'],Poetry,0,3,12,34,81,169,4.34113712374582
2015,Catalog of Unabashed Gratitude,['Ross Gay'],Poetry,0,1,8,16,41,74,4.2785714285714285
2015,I Wrote This for You and Only You,"['pleasefindthis', 'Jon Ellis', 'Iain S. Thomas']",Poetry,0,3,10,36,89,161,4.321070234113712
2015,How to Be Drawn,['Terrance Hayes'],Poetry,0,5,3,24,68,88,4.2287234042553195
2015,Mouthful of Forevers,['Clementine von Radics'],Poetry,0,3,7,34,89,165,4.3624161073825505
2015,Naked Human,['Christopher Poindexter'],Poetry,0,3,6,16,33,129,4.491978609625669
2015,All the Words Are Yours: Haiku on Love,['Tyler Knott Gregson'],Poetry,0,2,7,19,47,119,4.412371134020619
2015,Dark Sparkler,"['Amber Tamblyn', 'Diane di Prima']",Poetry,0,3,15,71,108,100,3.9663299663299663
2015,War of the Foxes,['Richard Siken'],Poetry,0,4,10,43,115,128,4.176666666666667
2015,Pansy,['Andrea Gibson'],Poetry,0,1,1,7,37,163,4.722488038277512
2015,What About This: Collected Poems of Frank Stanford,['Frank Stanford'],Poetry,0,0,2,5,17,52,4.565789473684211
2015,The Robot Scientist's Daughter,['Jeannine Hall Gailey'],Poetry,0,1,0,3,9,24,4.486486486486487
2015,The Dogs I Have Kissed,['Trista Mateer'],Poetry,1,2,9,22,27,55,4.078260869565217
2015,Psychaotic: See The World In Red And Black,['Irum Zahra'],Poetry,0,7,0,2,12,45,4.333333333333333
2015,Bipolar Cowboy,['Noah Cicero'],Poetry,0,5,6,6,25,43,4.117647058823529
2015,Dark Desires: Beginning,['Delicious David'],Poetry,0,0,0,1,8,21,4.666666666666667
2015,Black Butterfly,['Robert M. Drake'],Poetry,0,1,5,30,81,183,4.466666666666667
2015,Felicity,['Mary Oliver'],Poetry,0,3,8,61,105,151,4.198170731707317
2015,A Head Full of Ghosts,['Paul Tremblay'],Horror,0,2,9,61,117,111,4.086666666666667
2015,The Night Sister,['Jennifer  McMahon'],Horror,0,1,22,63,151,61,3.835570469798658
2015,Rolling in the Deep,['Mira Grant'],Horror,0,2,6,43,120,129,4.226666666666667
2015,Twisted,['Andrew E. Kaufman'],Horror,0,6,19,56,93,124,4.040268456375839
2015,Blood Infernal,"['James Rollins', 'Rebecca Cantrell']",Horror,0,2,10,43,125,120,4.17
2015,The Last American Vampire,['Seth Grahame-Smith'],Horror,0,5,13,66,114,100,3.976510067114094
2015,The Ice Twins,['S.K. Tremayne'],Horror,0,5,22,62,107,102,3.936241610738255
2015,Abomination,['Gary Whitta'],Horror,0,7,25,63,110,92,3.8585858585858586
2015,Saint Odd,['Dean Koontz'],Horror,1,6,7,53,120,113,4.093645484949833
2015,The Deep,['Nick Cutter'],Horror,0,11,33,86,104,62,3.5844594594594597
2015,Extinction Horizon,['Nicholas Sansbury Smith'],Horror,0,6,13,37,109,135,4.18
2015,Suicide Forest,['Jeremy Bates'],Horror,0,14,17,59,123,85,3.8322147651006713
2015,The Annihilation Score,['Charles Stross'],Horror,0,3,17,75,148,55,3.7885906040268456
2015,Alice,['Christina Henry'],Horror,0,6,19,54,117,102,3.9731543624161074
2015,Thicker Than Blood,"['Madeline Sheehan', 'Claire C. Riley']",Horror,0,5,3,33,76,173,4.410344827586207
2015,Day Four,['Sarah Lotz'],Horror,0,6,23,92,115,63,3.688963210702341
2015,The Scarlet Gospels,['Clive Barker'],Horror,0,7,40,96,93,62,3.546979865771812
2015,Follow You Home,['Mark  Edwards'],Horror,0,8,12,64,118,135,4.068249258160237
2015,Slade House,['David Mitchell'],Horror,0,2,13,59,157,68,3.923076923076923
2015,The Border,['Robert R. McCammon'],Horror,0,5,19,71,121,79,3.847457627118644
2015,Queen of Shadows,['Sarah J. Maas'],Young Adult Fantasy,1,4,7,17,49,221,4.597315436241611
2015,Red Queen,['Victoria Aveyard'],Young Adult Fantasy,0,6,26,50,111,93,3.9055944055944054
2015,An Ember in the Ashes,['Sabaa Tahir'],Young Adult Fantasy,0,5,11,31,88,154,4.29757785467128
2015,Carry On,"['Rainbow Rowell', 'Jim Tierney', 'Olga Grlic']",Young Adult Fantasy,0,4,8,48,103,130,4.184300341296928
2015,Winter,['Marissa Meyer'],Young Adult Fantasy,0,2,2,20,80,191,4.545762711864406
2015,The Heir,['Kiera Cass'],Young Adult Fantasy,0,8,15,76,102,85,3.8426573426573425
2015,Uprooted,['Naomi Novik'],Young Adult Fantasy,0,4,9,25,80,176,4.41156462585034
2015,Six of Crows,['Leigh Bardugo'],Young Adult Fantasy,0,0,1,13,72,194,4.639285714285714
2015,A Court of Thorns and Roses,['Sarah J. Maas'],Young Adult Fantasy,0,4,9,36,70,177,4.375
2015,The Winner's Crime,['Marie Rutkoski'],Young Adult Fantasy,0,0,4,37,102,152,4.36271186440678
2015,The Ruby Circle,['Richelle Mead'],Young Adult Fantasy,0,4,4,36,100,154,4.328859060402684
2015,The Wrath and the Dawn,['Renée Ahdieh'],Young Adult Fantasy,0,7,13,33,80,159,4.27054794520548
2015,Dead of Winter,['Kresley Cole'],Young Adult Fantasy,0,5,14,35,90,147,4.237113402061856
2015,The Darkest Part of the Forest,['Holly Black'],Young Adult Fantasy,0,5,15,45,115,112,4.075342465753424
2015,End of Days,['Susan Ee'],Young Adult Fantasy,0,4,16,69,83,115,4.006968641114983
2015,Gathering Darkness,['Morgan Rhodes'],Young Adult Fantasy,0,4,4,32,117,141,4.298657718120805
2015,The Heart of Betrayal,['Mary E. Pearson'],Young Adult Fantasy,0,1,9,30,105,150,4.335593220338983
2015,Firefight,['Brandon Sanderson'],Young Adult Fantasy,0,0,6,36,103,154,4.354515050167224
2015,Library of Souls,['Ransom Riggs'],Young Adult Fantasy,0,3,3,36,115,131,4.277777777777778
2015,Illuminae,"['Amie Kaufman', 'Jay Kristoff']",Young Adult Fantasy,0,2,6,33,68,177,4.440559440559441
2015,Strands of Sorrow,['John Ringo'],Science Fiction,0,1,7,32,112,148,4.33
2015,The End of All Things,['John Scalzi'],Science Fiction,0,0,5,79,152,64,3.9166666666666665
2015,Nemesis Games,['James S.A. Corey'],Science Fiction,0,1,2,31,122,144,4.3533333333333335
2015,Angles of Attack,['Marko Kloos'],Science Fiction,0,0,9,69,147,75,3.96
2015,Warship,['Joshua Dalzelle'],Science Fiction,0,2,11,52,133,102,4.073333333333333
2015,King of Thieves,['Evan Currie'],Science Fiction,0,3,8,66,115,108,4.056666666666667
2015,BrainWeb,['Douglas E. Richards'],Science Fiction,0,9,21,43,110,116,4.013377926421405
2015,The Dark Forest,"['Liu Cixin', 'Joel Martinsen']",Science Fiction,0,1,2,29,84,184,4.493333333333333
2015,The Fold,['Peter Clines'],Science Fiction,0,3,7,59,139,92,4.033333333333333
2015,Star Wars: Aftermath,['Chuck Wendig'],Science Fiction,0,23,52,114,81,28,3.1308724832214767
2015,Armada,['Ernest Cline'],Science Fiction,0,7,45,92,110,42,3.456081081081081
2015,Seveneves,['Neal Stephenson'],Science Fiction,0,3,12,56,125,101,4.040404040404041
2015,The Water Knife,['Paolo Bacigalupi'],Science Fiction,0,4,12,62,146,72,3.9121621621621623
2015,The Heart Goes Last,['Margaret Atwood'],Science Fiction,0,4,40,105,107,37,3.453924914675768
2015,Golden Son,['Pierce Brown'],Science Fiction,1,1,3,12,64,187,4.621722846441948
2015,Aurora,['Kim Stanley Robinson'],Science Fiction,0,7,30,72,106,83,3.7651006711409396
2015,Apex,['Ramez Naam'],Science Fiction,0,0,8,43,119,129,4.234113712374582
2015,Beacon 23,['Hugh Howey'],Science Fiction,0,0,7,50,148,95,4.1033333333333335
2015,Ancillary Mercy,['Ann Leckie'],Science Fiction,0,1,7,32,128,132,4.276666666666666
2015,Welcome to Night Vale,"['Joseph Fink', 'Jeffrey Cranor']",Science Fiction,0,6,12,57,108,110,4.037542662116041
2015,Serafina and the Black Cloak,['Robert  Beatty'],Middle Grade & Children's,0,4,12,53,102,125,4.121621621621622
2015,Beyond the Kingdoms,"['Chris Colfer', 'Brandon Dorman']",Middle Grade & Children's,0,3,3,29,70,189,4.493197278911564
2015,George,['Alex Gino'],Middle Grade & Children's,0,3,7,52,118,116,4.138513513513513
2015,The Isle of the Lost,['Melissa de la Cruz'],Middle Grade & Children's,0,9,22,110,97,58,3.5844594594594597
2015,The Sword of Summer,['Rick Riordan'],Middle Grade & Children's,1,0,2,40,96,136,4.335766423357664
