,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daysToContest,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
506,506,506,2014,Being Mortal: Medicine and What Matters in the End,['Atul Gawande'],Nonfiction,0,0,2,18,74,204,4.6107382550335565,4.31,212156.0,21499.0,https://www.goodreads.com/book/show/20696006-being-mortal?from_choice=true,57.0,0805095152,0.0,inf,inf,0.0
507,507,507,2014,The Sixth Extinction: An Unnatural History,['Elizabeth Kolbert'],Nonfiction,0,3,7,50,137,103,4.1,4.12,43515.0,4950.0,https://www.goodreads.com/book/show/17910054-the-sixth-extinction?from_choice=true,295.0,0805092994,0.0,inf,inf,0.0
508,508,508,2014,This Changes Everything: Capitalism vs. The Climate,['Naomi Klein'],Nonfiction,0,8,9,38,114,126,4.15593220338983,4.11,86467.0,6549.0,https://www.goodreads.com/book/show/21913812-this-changes-everything?from_choice=true,78.0,1451697384,0.0,inf,inf,0.0
509,509,509,2014,The Divide: American Injustice in the Age of the Wealth Gap,"['Matt Taibbi', 'Molly Crabapple']",Nonfiction,0,2,6,26,106,159,4.384615384615385,4.13,24475.0,2888.0,https://www.goodreads.com/book/show/17834864-the-divide?from_choice=true,239.0,081299342X,0.0,inf,inf,0.0
510,510,510,2014,The Queen of the Tearling,['Erika Johansen'],Fantasy,0,14,21,60,125,71,3.7491408934707904,3.99,148205.0,18846.0,https://www.goodreads.com/book/show/18712886-the-queen-of-the-tearling?from_choice=true,148.0,0062290363,0.0,inf,inf,0.0
511,511,511,2014,The Emperor's Blades,['Brian Staveley'],Fantasy,0,1,6,48,117,127,4.214046822742476,4.1,69731.0,5050.0,https://www.goodreads.com/book/show/17910124-the-emperor-s-blades?from_choice=true,323.0,0765336405,0.0,inf,inf,0.0
512,512,512,2014,The Magician's Land,['Lev Grossman'],Fantasy,0,2,2,37,121,138,4.303333333333334,3.7,391134.0,38820.0,https://www.goodreads.com/book/show/19103097-the-magician-s-land?from_choice=true,120.0,B00G3L19CI,0.0,inf,inf,0.0
513,513,513,2014,Fool's Assassin,['Robin Hobb'],Fantasy,0,4,5,24,111,152,4.358108108108108,4.19,1116615.0,43623.0,https://www.goodreads.com/book/show/19288321-fool-s-assassin?from_choice=true,113.0,0553392425,0.0,inf,inf,0.0
514,514,514,2014,The Book of Life,['Deborah Harkness'],Fantasy,1,3,10,51,98,138,4.193333333333333,4.05,625785.0,60021.0,https://www.goodreads.com/book/show/16054217-the-book-of-life?from_choice=true,141.0,0670025593,0.0,inf,inf,0.0
515,515,515,2014,Skin Game,['Jim Butcher'],Fantasy,0,1,1,19,87,191,4.558528428093647,4.26,2285756.0,93835.0,https://www.goodreads.com/book/show/19486421-skin-game?from_choice=true,190.0,0451464397,0.0,inf,inf,0.0
516,516,516,2014,Shattered,['Kevin Hearne'],Fantasy,0,1,5,48,119,127,4.22,4.17,426946.0,27298.0,https://www.goodreads.com/book/show/16280678-shattered?from_choice=true,169.0,0345548485,0.0,inf,inf,0.0
517,517,517,2014,Murder of Crows,['Anne Bishop'],Fantasy,0,1,3,29,103,164,4.42,4.23,368873.0,24610.0,https://www.goodreads.com/book/show/17563080-murder-of-crows?from_choice=true,274.0,B00DMCJRD4,0.0,inf,inf,0.0
518,518,518,2014,Prince of Fools,['Mark  Lawrence'],Fantasy,0,1,2,45,120,130,4.261744966442953,4.12,312957.0,24310.0,https://www.goodreads.com/book/show/18693743-prince-of-fools?from_choice=true,183.0,0425268780,0.0,inf,inf,0.0
519,519,519,2014,Up from the Grave,['Jeaniene Frost'],Fantasy,0,1,2,29,128,136,4.337837837837838,4.21,827664.0,43865.0,https://www.goodreads.com/book/show/10357792-up-from-the-grave?from_choice=true,309.0,0062076116,0.0,inf,inf,0.0
520,520,520,2014,Night Broken,['Patricia Briggs'],Fantasy,0,1,2,28,93,174,4.466442953020135,4.26,1234865.0,62358.0,https://www.goodreads.com/book/show/17562900-night-broken?from_choice=true,267.0,042525674X,0.0,inf,inf,0.0
521,521,521,2014,Magic Breaks,['Ilona Andrews'],Fantasy,0,0,3,320,753,1334,4.418257261410789,4.3,1074109.0,73347.0,https://www.goodreads.com/book/show/12119529-magic-breaks?from_choice=true,127.0,0425256227,0.0,inf,inf,0.0
522,522,522,2014,City of Stairs,['Robert Jackson Bennett'],Fantasy,0,2,6,28,107,149,4.352739726027397,4.13,65946.0,8912.0,https://www.goodreads.com/book/show/20174424-city-of-stairs?from_choice=true,85.0,080413717X,0.0,inf,inf,0.0
523,523,523,2014,Words of Radiance,['Brandon Sanderson'],Fantasy,0,0,0,2,45,253,4.836666666666667,4.39,2994920.0,196781.0,https://www.goodreads.com/book/show/17332218-words-of-radiance?from_choice=true,274.0,0765326361,0.0,inf,inf,0.0
524,524,524,2014,Tower Lord,['Anthony Ryan'],Fantasy,0,3,11,45,124,117,4.136666666666667,4.21,147209.0,8509.0,https://www.goodreads.com/book/show/18138189-tower-lord?from_choice=true,155.0,0425265625,0.0,inf,inf,0.0
525,525,525,2014,The Good Girl,['Mary Kubica'],Mystery & Thriller,0,8,22,73,109,88,3.823333333333333,3.71,286283.0,27011.0,https://www.goodreads.com/book/show/18812405-the-good-girl?from_choice=true,127.0,0778316556,0.0,inf,inf,0.0
526,526,526,2014,The Weight of Blood,['Laura McHugh'],Mystery & Thriller,0,2,10,64,141,83,3.9766666666666666,3.74,26946.0,3597.0,https://www.goodreads.com/book/show/18209468-the-weight-of-blood?from_choice=true,267.0,0812995201,0.0,inf,inf,0.0
527,527,527,2014,I Am Pilgrim,['Terry Hayes'],Mystery & Thriller,0,3,9,35,89,163,4.337792642140468,4.24,107177.0,9349.0,https://www.goodreads.com/book/show/18144124-i-am-pilgrim?from_choice=true,190.0,1439177724,0.0,inf,inf,0.0
528,528,528,2014,Top Secret Twenty-One,['Janet Evanovich'],Mystery & Thriller,0,4,18,99,124,55,3.693333333333333,4.0,3306458.0,142686.0,https://www.goodreads.com/book/show/19004663-top-secret-twenty-one?from_choice=true,169.0,0345542924,0.0,inf,inf,0.0
529,529,529,2014,In the Blood,['Lisa Unger'],Mystery & Thriller,0,1,7,48,125,118,4.177257525083611,3.71,97296.0,12769.0,https://www.goodreads.com/book/show/20736539-in-the-blood?from_choice=true,134.0,1476708231,0.0,inf,inf,0.0
530,530,530,2014,Mean Streak,['Sandra Brown'],Mystery & Thriller,0,1,5,37,120,134,4.282828282828283,3.9,643541.0,42020.0,https://www.goodreads.com/book/show/20454672-mean-streak?from_choice=true,106.0,1455581127,0.0,inf,inf,0.0
531,531,531,2014,The Long Way Home,['Louise Penny'],Mystery & Thriller,0,1,15,48,116,116,4.118243243243243,4.18,681353.0,67658.0,https://www.goodreads.com/book/show/19561922-the-long-way-home?from_choice=true,99.0,1250022061,0.0,inf,inf,0.0
532,532,532,2014,The Thousand-Dollar Tan Line,"['Rob Thomas', 'Jennifer Graham']",Mystery & Thriller,0,0,3,43,137,113,4.216216216216216,3.97,63133.0,7456.0,https://www.goodreads.com/book/show/18209454-the-thousand-dollar-tan-line?from_choice=true,253.0,0804170703,0.0,inf,inf,0.0
533,533,533,2014,The Dead in Their Vaulted Arches,['Alan Bradley'],Mystery & Thriller,0,0,4,40,145,109,4.204697986577181,3.96,374902.0,45272.0,https://www.goodreads.com/book/show/17834904-the-dead-in-their-vaulted-arches?from_choice=true,323.0,0385344058,0.0,inf,inf,0.0
534,534,534,2014,Natchez Burning,['Greg Iles'],Mystery & Thriller,0,4,8,26,83,177,4.412751677852349,4.1,250613.0,20143.0,https://www.goodreads.com/book/show/18505832-natchez-burning?from_choice=true,218.0,0062311077,0.0,inf,inf,0.0
535,535,535,2014,Missing You,['Harlan Coben'],Mystery & Thriller,0,5,9,63,130,93,3.99,3.99,1074634.0,71248.0,https://www.goodreads.com/book/show/18114060-missing-you?from_choice=true,260.0,0525953493,0.0,inf,inf,0.0
536,536,536,2014,Mr. Mercedes,['Stephen King'],Mystery & Thriller,1,2,10,69,146,70,3.915824915824916,4.03,13150017.0,503034.0,https://www.goodreads.com/book/show/18775247-mr-mercedes?from_choice=true,183.0,1476754454,0.0,inf,inf,0.0
537,537,537,2014,The Target,['David Baldacci'],Mystery & Thriller,0,1,6,65,140,88,4.026666666666666,4.07,1613476.0,90162.0,https://www.goodreads.com/book/show/18353714-the-target?from_choice=true,225.0,1455521205,0.0,inf,inf,0.0
538,538,538,2014,The Secret Place,"['Tana French', ""Gerry O'Brien""]",Mystery & Thriller,0,2,17,61,146,69,3.8915254237288135,3.86,683096.0,61529.0,https://www.goodreads.com/book/show/20821043-the-secret-place?from_choice=true,92.0,0670026328,0.0,inf,inf,0.0
539,539,539,2014,The Silkworm,"['Robert Galbraith', 'J.K. Rowling']",Mystery & Thriller,0,3,9,31,142,113,4.184563758389261,4.45,23046009.0,552409.0,https://www.goodreads.com/book/show/18214414-the-silkworm?from_choice=true,162.0,0316206873,0.0,inf,inf,0.0
540,540,540,2014,Edge of Eternity,['Ken Follett'],Historical Fiction,0,5,13,57,99,124,4.087248322147651,4.19,1682857.0,89310.0,https://www.goodreads.com/book/show/11389875-edge-of-eternity?from_choice=true,78.0,0525953094,0.0,inf,inf,0.0
541,541,541,2014,The Invention of Wings,['Sue Monk Kidd'],Historical Fiction,0,4,4,32,131,129,4.256666666666667,4.02,1391970.0,60081.0,https://www.goodreads.com/book/show/18079776-the-invention-of-wings?from_choice=true,330.0,0670024783,0.0,inf,inf,0.0
542,542,542,2014,A King's Ransom,['Sharon Kay Penman'],Historical Fiction,0,2,2,24,104,166,4.442953020134229,4.22,116057.0,8069.0,https://www.goodreads.com/book/show/18079806-a-king-s-ransom?from_choice=true,274.0,0399159223,0.0,inf,inf,0.0
543,543,543,2014,The Miniaturist,['Jessie Burton'],Historical Fiction,0,2,21,85,128,58,3.744897959183673,3.67,149014.0,14829.0,https://www.goodreads.com/book/show/18498569-the-miniaturist?from_choice=true,99.0,0062306812,0.0,inf,inf,0.0
544,544,544,2014,Frog Music,['Emma Donoghue'],Historical Fiction,0,25,47,105,93,24,3.1496598639455784,3.97,797820.0,63769.0,https://www.goodreads.com/book/show/18295858-frog-music?from_choice=true,246.0,031632468X,0.0,inf,inf,0.0
545,545,545,2014,The Paying Guests,['Sarah Waters'],Historical Fiction,0,6,21,75,112,77,3.800687285223368,3.75,275689.0,25192.0,https://www.goodreads.com/book/show/20821087-the-paying-guests?from_choice=true,78.0,1594633118,0.0,inf,inf,0.0
546,546,546,2014,Some Luck,['Jane Smiley'],Historical Fiction,0,14,17,62,127,70,3.7655172413793103,3.72,130871.0,12425.0,https://www.goodreads.com/book/show/20587777-some-luck?from_choice=true,57.0,0307700313,0.0,inf,inf,0.0
547,547,547,2014,My Name Is Resolute,['Nancy E. Turner'],Historical Fiction,0,4,10,40,109,133,4.206081081081081,4.25,90962.0,14985.0,https://www.goodreads.com/book/show/17934498-my-name-is-resolute?from_choice=true,288.0,1250036593,0.0,inf,inf,0.0
548,548,548,2014,The Secret Life of Violet Grant,['Beatriz Williams'],Historical Fiction,0,5,12,56,134,91,3.9865771812080535,3.86,164093.0,18426.0,https://www.goodreads.com/book/show/18667976-the-secret-life-of-violet-grant?from_choice=true,190.0,0399162178,0.0,inf,inf,0.0
549,549,549,2014,China Dolls,['Lisa See'],Historical Fiction,0,5,28,105,118,40,3.5405405405405403,4.0,683044.0,51913.0,https://www.goodreads.com/book/show/18404427-china-dolls?from_choice=true,183.0,081299289X,0.0,inf,inf,0.0
550,550,550,2014,Dollbaby,['Laura Lane McNeal'],Historical Fiction,0,3,18,56,121,100,3.996644295302013,3.86,11530.0,1652.0,https://www.goodreads.com/book/show/18693929-dollbaby?from_choice=true,153.0,0670014737,0.0,inf,inf,0.0
551,551,551,2014,The Narrow Road to the Deep North,['Richard Flanagan'],Historical Fiction,0,3,10,25,113,146,4.30976430976431,3.91,60075.0,7722.0,https://www.goodreads.com/book/show/19322250-the-narrow-road-to-the-deep-north?from_choice=true,113.0,0385352859,0.0,inf,inf,0.0
552,552,552,2014,Euphoria,['Lily King'],Historical Fiction,0,4,14,69,131,63,3.8362989323843415,3.82,67417.0,7392.0,https://www.goodreads.com/book/show/18467802-euphoria?from_choice=true,183.0,0802122558,0.0,inf,inf,0.0
553,553,553,2014,The Museum of Extraordinary Things,['Alice Hoffman'],Historical Fiction,0,3,15,79,115,84,3.885135135135135,3.82,552151.0,57165.0,https://www.goodreads.com/book/show/18144053-the-museum-of-extraordinary-things?from_choice=true,288.0,1451693567,0.0,inf,inf,0.0
554,554,554,2014,All the Light We Cannot See,['Anthony Doerr'],Historical Fiction,1,2,7,25,97,169,4.413333333333333,4.31,899471.0,74178.0,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see?from_choice=true,211.0,1476746583,0.0,inf,inf,0.0
555,555,555,2014,The Pearl That Broke Its Shell,['Nadia Hashimi'],Debut Goodreads Author,0,1,6,32,122,133,4.292517006802721,4.1,53614.0,6281.0,https://www.goodreads.com/book/show/18505784-the-pearl-that-broke-its-shell?from_choice=true,211.0,0062244752,0.0,inf,inf,0.0
556,556,556,2014,The Good Girl,['Mary Kubica'],Debut Goodreads Author,0,8,22,73,109,88,3.823333333333333,3.71,286283.0,27011.0,https://www.goodreads.com/book/show/18812405-the-good-girl?from_choice=true,127.0,0778316556,0.0,inf,inf,0.0
557,557,557,2014,Elizabeth Is Missing,['Emma Healey'],Debut Goodreads Author,0,2,10,64,130,91,4.003367003367004,3.66,53911.0,6977.0,https://www.goodreads.com/book/show/18635113-elizabeth-is-missing?from_choice=true,176.0,0062309668,0.0,inf,inf,0.0
558,558,558,2014,The Weight of Blood,['Laura McHugh'],Debut Goodreads Author,0,2,10,64,141,83,3.9766666666666666,3.74,26946.0,3597.0,https://www.goodreads.com/book/show/18209468-the-weight-of-blood?from_choice=true,267.0,0812995201,0.0,inf,inf,0.0
559,559,559,2014,Holding Out,['Lila Rose'],Debut Goodreads Author,0,9,33,73,92,90,3.7441077441077435,4.19,62000.0,5092.0,https://www.goodreads.com/book/show/19180883-holding-out?from_choice=true,365.0,B00H3I2W44,0.0,inf,inf,0.0
560,560,560,2014,Half Bad,['Sally Green'],Debut Goodreads Author,0,8,15,76,129,67,3.7864406779661017,3.87,74873.0,12697.0,https://www.goodreads.com/book/show/18079804-half-bad?from_choice=true,274.0,0670016780,0.0,inf,inf,0.0
561,561,561,2014,The Truth About Alice,['Jennifer Mathieu'],Debut Goodreads Author,0,5,17,53,141,79,3.922033898305085,3.97,30018.0,6555.0,https://www.goodreads.com/book/show/16068341-the-truth-about-alice?from_choice=true,183.0,B00GVSABUO,0.0,inf,inf,0.0
562,562,562,2014,The Queen of the Tearling,['Erika Johansen'],Debut Goodreads Author,0,14,21,60,125,71,3.7491408934707904,3.99,148205.0,18846.0,https://www.goodreads.com/book/show/18712886-the-queen-of-the-tearling?from_choice=true,148.0,0062290363,0.0,inf,inf,0.0
563,563,563,2014,Red Rising,['Pierce Brown'],Debut Goodreads Author,1,5,11,36,60,176,4.357638888888889,4.36,499995.0,49609.0,https://www.goodreads.com/book/show/15839976-red-rising?from_choice=true,309.0,0345539788,0.0,inf,inf,0.0
564,564,564,2014,Stolen Songbird,['Danielle L. Jensen'],Debut Goodreads Author,0,5,9,54,116,124,4.12012987012987,3.94,39067.0,4943.0,https://www.goodreads.com/book/show/17926775-stolen-songbird?from_choice=true,246.0,1908844965,0.0,inf,inf,0.0
565,565,565,2014,Full Measures,['Rebecca Yarros'],Debut Goodreads Author,0,1,6,25,99,166,4.424242424242424,4.27,45415.0,6125.0,https://www.goodreads.com/book/show/20625686-full-measures?from_choice=true,296.0,B00HY03FJM,0.0,inf,inf,0.0
566,566,566,2014,Open Road Summer,['Emery Lord'],Debut Goodreads Author,0,0,7,34,106,144,4.3298969072164954,3.92,61744.0,10297.0,https://www.goodreads.com/book/show/17978160-open-road-summer?from_choice=true,232.0,0802736106,0.0,inf,inf,0.0
567,567,567,2014,Sweet Addiction,['J.  Daniels'],Debut Goodreads Author,0,1,13,47,116,121,4.151006711409397,4.17,125022.0,12676.0,https://www.goodreads.com/book/show/22028454-sweet-addiction?from_choice=true,215.0,English,0.0,inf,inf,0.0
568,568,568,2014,Dorothy Must Die,['Danielle  Paige'],Debut Goodreads Author,0,8,21,56,109,71,3.8075471698113215,3.79,153567.0,21382.0,https://www.goodreads.com/book/show/18053060-dorothy-must-die?from_choice=true,246.0,0062280678,0.0,inf,inf,0.0
569,569,569,2014,Cruel Beauty,['Rosamund Hodge'],Debut Goodreads Author,0,7,17,59,125,83,3.893470790378007,3.7,94888.0,14001.0,https://www.goodreads.com/book/show/15839984-cruel-beauty?from_choice=true,309.0,0062224735,0.0,inf,inf,0.0
570,570,570,2014,The Pearl That Broke Its Shell,['Nadia Hashimi'],Fiction,0,1,6,32,122,133,4.292517006802721,4.1,53614.0,6281.0,https://www.goodreads.com/book/show/18505784-the-pearl-that-broke-its-shell?from_choice=true,211.0,0062244752,0.0,inf,inf,0.0
571,571,571,2014,The Book of Unknown Americans,['Cristina Henriquez'],Fiction,0,1,7,67,144,76,3.9728813559322034,3.87,34244.0,4370.0,https://www.goodreads.com/book/show/18465852-the-book-of-unknown-americans?from_choice=true,183.0,0385350848,0.0,inf,inf,0.0
572,572,572,2014,The Children Act,['Ian McEwan'],Fiction,0,4,13,101,125,57,3.7266666666666666,3.72,891698.0,60431.0,https://www.goodreads.com/book/show/21965107-the-children-act?from_choice=true,85.0,0385539703,0.0,inf,inf,0.0
573,573,573,2014,Redeployment,['Phil Klay'],Fiction,0,2,11,44,128,111,4.131756756756757,3.97,21310.0,2847.0,https://www.goodreads.com/book/show/18114068-redeployment?from_choice=true,274.0,1594204993,0.0,inf,inf,0.0
574,574,574,2014,Still Life with Bread Crumbs,['Anna Quindlen'],Fiction,0,5,21,88,130,56,3.703333333333333,4.19,2837334.0,70424.0,https://www.goodreads.com/book/show/17884042-still-life-with-bread-crumbs?from_choice=true,309.0,1400065755,0.0,inf,inf,0.0
575,575,575,2014,An Untamed State,['Roxane Gay'],Fiction,0,2,7,34,88,153,4.348591549295775,4.07,194352.0,24595.0,https://www.goodreads.com/book/show/18467818-an-untamed-state?from_choice=true,211.0,0802122515,0.0,inf,inf,0.0
576,576,576,2014,The Bone Clocks,['David Mitchell'],Fiction,0,1,7,47,112,131,4.224832214765101,3.94,496599.0,52760.0,https://www.goodreads.com/book/show/20819685-the-bone-clocks?from_choice=true,92.0,1400065674,0.0,inf,inf,0.0
577,577,577,2014,Landline,['Rainbow Rowell'],Fiction,1,2,8,57,117,114,4.1174496644295315,4.03,1856743.0,193194.0,https://www.goodreads.com/book/show/18081809-landline?from_choice=true,148.0,1250049377,0.0,inf,inf,0.0
578,578,578,2014,Colorless Tsukuru Tazaki and His Years of Pilgrimage,"['Haruki Murakami', 'Philip Gabriel']",Fiction,0,2,15,64,141,74,3.9121621621621614,3.95,2086815.0,152599.0,https://www.goodreads.com/book/show/19288239-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage?from_choice=true,113.0,0385352107,0.0,inf,inf,0.0
579,579,579,2014,Big Little Lies,['Liane Moriarty'],Fiction,0,2,3,27,131,137,4.326666666666667,3.96,2082458.0,154541.0,https://www.goodreads.com/book/show/19486412-big-little-lies?from_choice=true,127.0,0399167064,0.0,inf,inf,0.0
580,580,580,2014,The Enchanted,['Rene Denfeld'],Fiction,0,2,8,35,121,131,4.249158249158248,3.97,50308.0,7919.0,https://www.goodreads.com/book/show/18090147-the-enchanted?from_choice=true,274.0,0062285505,0.0,inf,inf,0.0
581,581,581,2014,The Storied Life of A.J. Fikry,['Gabrielle Zevin'],Fiction,0,1,5,21,134,135,4.341216216216216,3.91,315939.0,40405.0,https://www.goodreads.com/book/show/18293427-the-storied-life-of-a-j-fikry?from_choice=true,246.0,1616203218,0.0,inf,inf,0.0
582,582,582,2014,Lila,['Marilynne Robinson'],Fiction,0,3,6,38,98,152,4.313131313131313,3.87,162883.0,22580.0,https://www.goodreads.com/book/show/18513565-lila?from_choice=true,57.0,B00J6U7K62,0.0,inf,inf,0.0
583,583,583,2014,Leaving Time,['Jodi Picoult'],Fiction,0,8,20,58,141,97,3.92283950617284,3.97,3482177.0,209189.0,https://www.goodreads.com/book/show/18816603-leaving-time?from_choice=true,50.0,0345544927,0.0,inf,inf,0.0
584,584,584,2014,Station Eleven,['Emily St. John Mandel'],Fiction,0,3,5,28,115,147,4.3355704697986575,4.01,284978.0,35257.0,https://www.goodreads.com/book/show/20170404-station-eleven?from_choice=true,85.0,0385353308,0.0,inf,inf,0.0
585,585,585,2014,"Delancey: A Man, a Woman, a Restaurant, a Marriage",['Molly Wizenberg'],Food & Cookbooks,0,0,17,84,149,48,3.76510067114094,3.86,22538.0,2667.0,https://www.goodreads.com/book/show/18144099-delancey?from_choice=true,211.0,1451655096,0.0,inf,inf,0.0
586,586,586,2014,The Oh She Glows Cookbook: Over 100 Vegan Recipes to Glow from the Inside Out,['Angela Liddon'],Food & Cookbooks,0,6,11,21,88,173,4.374581939799331,4.33,9292.0,514.0,https://www.goodreads.com/book/show/18079651-the-oh-she-glows-cookbook?from_choice=true,274.0,1583335277,0.0,inf,inf,0.0
587,587,587,2014,Make It Ahead: A Barefoot Contessa Cookbook,['Ina Garten'],Food & Cookbooks,1,5,18,60,105,111,4.0,4.16,166255.0,1704.0,https://www.goodreads.com/book/show/20697389-make-it-ahead?from_choice=true,,,,,,
588,588,588,2014,My Paris Kitchen: Recipes and Stories,['David Lebovitz'],Food & Cookbooks,0,7,10,43,110,129,4.150501672240804,4.0,31630.0,2204.0,https://www.goodreads.com/book/show/18209508-my-paris-kitchen?from_choice=true,239.0,1607742675,0.0,inf,inf,0.0
589,589,589,2014,Burnt Toast Makes You Sing Good: A Memoir of Food and Love from an American Midwest Family,['Kathleen Flinn'],Food & Cookbooks,0,5,20,76,113,84,3.842281879194632,3.81,15524.0,2302.0,https://www.goodreads.com/book/show/18693752-burnt-toast-makes-you-sing-good?from_choice=true,111.0,067001544X,0.0,inf,inf,0.0
590,590,590,2014,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck,"['Thug Kitchen', 'Matt Holloway', 'Michelle Davis']",Food & Cookbooks,0,10,10,37,103,140,4.176666666666667,4.1,27171.0,1115.0,https://www.goodreads.com/book/show/20696032-thug-kitchen?from_choice=true,57.0,1623363586,0.0,inf,inf,0.0
591,591,591,2014,Plenty More: Vibrant Vegetable Cooking from London's Ottolenghi,['Yotam Ottolenghi'],Food & Cookbooks,0,1,4,17,51,90,4.380368098159509,4.28,41704.0,1231.0,https://www.goodreads.com/book/show/20691056-plenty-more?from_choice=true,50.0,1607746212,0.0,inf,inf,0.0
592,592,592,2014,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,['J.J. Smith'],Food & Cookbooks,0,5,12,48,88,146,4.197324414715719,4.13,6248.0,321.0,https://www.goodreads.com/book/show/20740509-10-day-green-smoothie-cleanse?from_choice=true,305.0,B00I6W7O5S,0.0,inf,inf,0.0
593,593,593,2014,Nom Nom Paleo: Food for Humans,"['Michelle Tam', 'Henry Fong']",Food & Cookbooks,0,2,3,26,71,197,4.531772575250836,4.33,6526.0,341.0,https://www.goodreads.com/book/show/17924086-nom-nom-paleo?from_choice=true,351.0,1449450334,0.0,inf,inf,0.0
594,594,594,2014,Eat the Yolks,"['Liz  Wolfe', 'Diane Sanfilippo']",Food & Cookbooks,0,4,8,45,105,136,4.211409395973154,4.15,12319.0,661.0,https://www.goodreads.com/book/show/18778878-eat-the-yolks?from_choice=true,281.0,1628600195,0.0,inf,inf,0.0
595,595,595,2014,"The Skinnytaste Cookbook: Light on Calories, Big on Flavor",['Gina Homolka'],Food & Cookbooks,0,3,6,14,67,115,4.390243902439025,4.26,8419.0,414.0,https://www.goodreads.com/book/show/20707953-the-skinnytaste-cookbook?from_choice=true,64.0,0385345623,0.0,inf,inf,0.0
596,596,596,2014,"Eating Wildly: Foraging for Life, Love and the Perfect Meal",['Ava Chin'],Food & Cookbooks,0,1,8,52,66,57,3.9239130434782608,3.86,491.0,95.0,https://www.goodreads.com/book/show/18144094-eating-wildly?from_choice=true,204.0,145165619X,0.0,inf,inf,0.0
597,597,597,2014,"The Calorie Myth: How to Eat More and Exercise Less, Lose Weight, and Live Better",['Jonathan Bailor'],Food & Cookbooks,0,4,11,59,101,122,4.097643097643099,3.89,1714.0,255.0,https://www.goodreads.com/book/show/18090101-the-calorie-myth?from_choice=true,337.0,0062267337,0.0,inf,inf,0.0
598,598,598,2014,Sous Chef: 24 Hours on the Line,['Michael Gibney'],Food & Cookbooks,0,5,21,101,149,54,3.684848484848485,3.59,6567.0,910.0,https://www.goodreads.com/book/show/18142414-sous-chef?from_choice=true,253.0,0804177872,0.0,inf,inf,0.0
599,599,599,2014,The Third Plate: Field Notes on the Future of Food,['Dan Barber'],Food & Cookbooks,0,2,11,48,112,121,4.153061224489796,4.25,5030.0,619.0,https://www.goodreads.com/book/show/18667790-the-third-plate?from_choice=true,197.0,1594204071,0.0,inf,inf,0.0
600,600,600,2015,"Thor, Volume 1: The Goddess of Thunder","['Jason Aaron', 'Jorge Molina', 'Russell Dauterman']",Graphic Novels & Comics,0,2,8,48,131,109,4.130872483221476,4.0,218650.0,18355.0,https://www.goodreads.com/book/show/23546848-thor-volume-1?from_choice=true,189.0,0785192387,0.0,inf,inf,0.0
601,601,601,2015,Beware the Kitten Holy,"['Noelle Stevenson', 'Grace Ellis', 'Faith Hicks', 'Brooke A. Allen', 'Shannon Watters', 'Kat Leyh', 'Carolyn Nowak', 'Carey Pietsch']",Graphic Novels & Comics,0,0,8,46,117,128,4.2207357859531776,4.12,93401.0,9162.0,https://www.goodreads.com/book/show/22554204-beware-the-kitten-holy?from_choice=true,238.0,1608866874,0.0,inf,inf,0.0
602,602,602,2015,"Sunstone, Vol. 1",['Stjepan Šejić'],Graphic Novels & Comics,0,1,4,18,81,195,4.555183946488294,4.2,52904.0,4635.0,https://www.goodreads.com/book/show/23294727-sunstone-vol-1?from_choice=true,329.0,1632152126,0.0,inf,inf,0.0
603,603,603,2015,Nimona,['Noelle Stevenson'],Graphic Novels & Comics,0,0,1,12,78,205,4.645270270270268,4.1,240846.0,24278.0,https://www.goodreads.com/book/show/23131088-nimona?from_choice=true,203.0,0062278231,0.0,inf,inf,0.0
604,604,604,2015,"Saga, Vol. 4","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,1,0,1,10,104,184,4.575250836120402,4.24,1426671.0,82575.0,https://www.goodreads.com/book/show/23093367-saga-vol-4?from_choice=true,349.0,1632150778,0.0,inf,inf,0.0
605,605,605,2015,"Attack on Titan, Vol. 15",['Hajime Isayama'],Graphic Novels & Comics,0,1,2,26,81,189,4.521739130434782,4.42,328561.0,10680.0,https://www.goodreads.com/book/show/22716573-attack-on-titan-vol-15?from_choice=true,259.0,1612629792,0.0,inf,inf,0.0
606,606,606,2015,Username: Evie,['Joe Sugg'],Graphic Novels & Comics,0,7,18,38,66,168,4.245791245791247,3.8,7337.0,749.0,https://www.goodreads.com/book/show/25898265-username?from_choice=true,70.0,0762460105,0.0,inf,inf,0.0
607,607,607,2015,The Sandman: Overture,"['Neil Gaiman', 'J.H. Williams III', 'Dave    Stewart', 'Todd Klein']",Graphic Novels & Comics,0,32,18,40,54,156,3.9466666666666654,4.13,5564484.0,334441.0,https://www.goodreads.com/book/show/18310944-the-sandman?from_choice=true,21.0,1401248969,0.0,inf,inf,0.0
